order_item_id,order_id,product_id,quantity,selling_price
OI000635,ORD091821,PROD00850,4,123128
OI000636,ORD013207,PROD00053,1,80073
OI000637,ORD076446,PROD00503,2,128072
OI000638,ORD054170,PROD00433,2,179836
OI000639,ORD049117,PROD00234,1,58676
OI000640,ORD019216,PROD00014,1,69669
OI000641,ORD020461,PROD00100,4,24448
OI000642,ORD078247,PROD00535,4,315660
OI000643,ORD084333,PROD00006,1,79234
OI000644,ORD086869,PROD00254,3,60609
OI000645,ORD069769,PROD00890,2,151030
OI000646,ORD016832,PROD00222,2,136222
OI000647,ORD002989,PROD00513,3,84546
OI000648,ORD098725,PROD00873,2,124784
OI000649,ORD077906,PROD00259,2,146164
OI000650,ORD017023,PROD00226,2,113298
OI000651,ORD063363,PROD00599,4,305488
OI000652,ORD014368,PROD00618,1,43641
OI000653,ORD022897,PROD00543,2,182348
OI000654,ORD091300,PROD00133,3,177867
OI000655,ORD024902,PROD00485,2,180906
OI000656,ORD007491,PROD00482,1,6272
OI000657,ORD093012,PROD00960,3,126213
OI000658,ORD085395,PROD00887,3,58638
OI000659,ORD028293,PROD00621,1,49008
OI000660,ORD059069,PROD00842,1,95950
OI000661,ORD000458,PROD00886,2,66930
OI000662,ORD007015,PROD00906,2,96090
OI000663,ORD069600,PROD00337,1,73922
OI000664,ORD049425,PROD00193,1,88800
OI000665,ORD044692,PROD00123,2,127492
OI000666,ORD016606,PROD00257,3,244611
OI000667,ORD091792,PROD00271,2,172114
OI000668,ORD048953,PROD00609,4,222532
OI000669,ORD046212,PROD00926,4,238936
OI000670,ORD015848,PROD00619,2,46974
OI000671,ORD049514,PROD00120,4,195252
OI000672,ORD057379,PROD00215,2,20412
OI000673,ORD090064,PROD00360,4,377596
OI000674,ORD003238,PROD00469,1,30720
OI000675,ORD047765,PROD00351,2,96688
OI000676,ORD032981,PROD00150,3,228759
OI000677,ORD029838,PROD00191,2,188236
OI000678,ORD098122,PROD00796,3,76137
OI000679,ORD030494,PROD00851,2,195796
OI000680,ORD074875,PROD00078,1,27066
OI000681,ORD086086,PROD00961,1,18758
OI000682,ORD020948,PROD00165,4,257096
OI000683,ORD058538,PROD00579,4,280876
OI000684,ORD063255,PROD00027,4,269212
OI000685,ORD087791,PROD00628,3,134214
OI000686,ORD058132,PROD00299,1,4537
OI000687,ORD072832,PROD00615,4,232420
OI000688,ORD020779,PROD00633,3,173712
OI000689,ORD033185,PROD00726,3,86493
OI000690,ORD067835,PROD00260,4,224088
OI000691,ORD099288,PROD00928,3,113769
OI000692,ORD007398,PROD00682,3,268692
OI000693,ORD084720,PROD00926,2,119468
OI000694,ORD097523,PROD00787,4,100888
OI000695,ORD069987,PROD00274,2,9990
OI000696,ORD004522,PROD00872,4,351984
OI000697,ORD010466,PROD00947,1,27724
OI000698,ORD047531,PROD00322,3,234966
OI000699,ORD095958,PROD00498,1,25531
OI000700,ORD011536,PROD00403,1,23412
OI000701,ORD019831,PROD00012,4,32900
OI000702,ORD030372,PROD00013,1,36159
OI000703,ORD019422,PROD00697,1,78745
OI000704,ORD042437,PROD00985,2,81892
OI000705,ORD038576,PROD00468,4,104540
OI000706,ORD003249,PROD00113,2,24778
OI000707,ORD074407,PROD00816,4,250096
OI000708,ORD050300,PROD00389,3,89682
OI000709,ORD093524,PROD00005,2,63980
OI000710,ORD052838,PROD00579,2,140438
OI000711,ORD057454,PROD00382,3,139296
OI000712,ORD048861,PROD00600,1,37743
OI000713,ORD064138,PROD00599,3,229116
OI000714,ORD081643,PROD00954,2,27330
OI000715,ORD024639,PROD00872,4,351984
OI000716,ORD061735,PROD00874,2,58310
OI000717,ORD003436,PROD00445,2,113264
OI000718,ORD099366,PROD00469,2,61440
OI000719,ORD040173,PROD00581,3,162579
OI000720,ORD077124,PROD00985,3,122838
OI000721,ORD011176,PROD00300,3,213213
OI000722,ORD030566,PROD00281,3,17646
OI000723,ORD072671,PROD00323,1,24326
OI000724,ORD083071,PROD00249,2,177666
OI000725,ORD062468,PROD00716,2,190772
OI000726,ORD081421,PROD00359,1,11971
OI000727,ORD089985,PROD00511,4,145296
OI000728,ORD050294,PROD00401,2,93902
OI000729,ORD032022,PROD00122,3,218064
OI000730,ORD013674,PROD00171,4,196816
OI000731,ORD026882,PROD00657,4,155548
OI000732,ORD041241,PROD00697,2,157490
OI000733,ORD032728,PROD00926,4,238936
OI000734,ORD038726,PROD00198,4,117884
OI000735,ORD042811,PROD00100,2,12224
OI000736,ORD070741,PROD00583,2,98490
OI000737,ORD087700,PROD00523,2,19932
OI000738,ORD032056,PROD00737,4,54112
OI000739,ORD020864,PROD00675,1,10905
OI000740,ORD095603,PROD00591,3,280713
OI000741,ORD034391,PROD00571,2,115932
OI000742,ORD040334,PROD00527,3,84714
OI000743,ORD067716,PROD00225,2,29168
OI000744,ORD055359,PROD00917,3,280107
OI000745,ORD024950,PROD00897,2,93720
OI000746,ORD017069,PROD00161,1,65781
OI000747,ORD003206,PROD00058,1,77676
OI000748,ORD030635,PROD00745,1,6356
OI000749,ORD030967,PROD00441,3,181584
OI000750,ORD003032,PROD00804,3,8817
OI000751,ORD036924,PROD00994,4,321428
OI000752,ORD092374,PROD00718,3,279477
OI000753,ORD060450,PROD00537,2,47976
OI000754,ORD022989,PROD00244,2,21252
OI000755,ORD000753,PROD00254,3,60609
OI000756,ORD046196,PROD00056,4,241332
OI000757,ORD079897,PROD00255,1,39991
OI000758,ORD033984,PROD00606,2,159702
OI000759,ORD039903,PROD00967,4,206712
OI000760,ORD028773,PROD00293,2,130154
OI000761,ORD045716,PROD00554,2,14020
OI000762,ORD095013,PROD00602,1,44050
OI000763,ORD035623,PROD00771,3,287712
OI000764,ORD020692,PROD00646,2,19192
OI000765,ORD028002,PROD00079,3,245427
OI000766,ORD042136,PROD00725,1,60703
OI000767,ORD040253,PROD00722,2,32258
OI000768,ORD055879,PROD00149,1,82029
OI000769,ORD074124,PROD00562,1,17253
OI000770,ORD009588,PROD00709,1,68199
OI000771,ORD028315,PROD00670,4,271180
OI000772,ORD065912,PROD00779,3,106875
OI000773,ORD033175,PROD00095,3,136437
OI000774,ORD057000,PROD00203,1,33993
OI000775,ORD027775,PROD00639,3,26982
OI000776,ORD049568,PROD00365,4,209152
OI000777,ORD055988,PROD00613,4,378252
OI000778,ORD088275,PROD00247,4,116328
OI000779,ORD089939,PROD00553,3,258915
OI000780,ORD034628,PROD00815,1,14075
OI000781,ORD087686,PROD00479,4,258964
OI000782,ORD016685,PROD00755,4,65136
OI000783,ORD038044,PROD00079,1,81809
OI000784,ORD074081,PROD00868,3,292017
OI000785,ORD073626,PROD00227,3,103809
OI000786,ORD061756,PROD00664,4,147340
OI000787,ORD088052,PROD00389,3,89682
OI000788,ORD083958,PROD00826,3,786
OI000789,ORD087176,PROD00146,3,282564
OI000790,ORD006145,PROD00360,3,283197
OI000791,ORD094217,PROD00627,1,48789
OI000792,ORD064082,PROD00355,4,187036
OI000793,ORD060432,PROD00335,1,64409
OI000794,ORD042136,PROD00246,2,51384
OI000795,ORD095705,PROD00100,3,18336
OI000796,ORD086770,PROD00176,1,92678
OI000797,ORD069552,PROD00383,1,92162
OI000798,ORD075196,PROD00691,1,9696
OI000799,ORD062927,PROD00607,3,296115
OI000800,ORD098190,PROD00018,1,73484
OI000801,ORD096339,PROD00782,3,251760
OI000802,ORD044530,PROD00774,4,187800
OI000803,ORD081027,PROD00434,1,6648
OI000804,ORD043632,PROD00956,2,86102
OI000805,ORD069813,PROD00705,2,75808
OI000806,ORD018574,PROD00637,3,201036
OI000807,ORD045772,PROD00336,4,120336
OI000808,ORD086423,PROD00856,2,133614
OI000809,ORD033196,PROD00937,1,31033
OI000810,ORD077686,PROD00348,1,23529
OI000811,ORD007909,PROD00797,4,105204
OI000812,ORD007268,PROD00102,2,14502
OI000813,ORD084128,PROD00277,1,65161
OI000814,ORD009045,PROD00500,2,193644
OI000815,ORD041256,PROD00503,2,128072
OI000816,ORD061865,PROD00926,3,179202
OI000817,ORD079983,PROD00051,4,386584
OI000818,ORD033970,PROD00856,3,200421
OI000819,ORD006112,PROD00247,1,29082
OI000820,ORD065689,PROD00273,2,183956
OI000821,ORD003752,PROD00685,1,89922
OI000822,ORD034497,PROD00243,3,146112
OI000823,ORD044930,PROD00127,1,48468
OI000824,ORD046738,PROD00980,3,173784
OI000825,ORD007869,PROD00630,4,186344
OI000826,ORD062554,PROD00711,1,94833
OI000827,ORD097807,PROD00252,4,117712
OI000828,ORD067608,PROD00228,2,147788
OI000829,ORD025308,PROD00140,2,161716
OI000830,ORD099879,PROD00736,3,113883
OI000831,ORD041002,PROD00115,2,87392
OI000832,ORD000303,PROD00660,2,190362
OI000833,ORD096164,PROD00206,1,91402
OI000834,ORD050573,PROD00904,1,78121
OI000835,ORD016455,PROD00710,3,108480
OI000836,ORD043853,PROD00239,2,89886
OI000837,ORD047140,PROD00249,3,266499
OI000838,ORD022568,PROD00683,4,61916
OI000839,ORD090324,PROD00172,2,83442
OI000840,ORD012422,PROD00997,4,26520
OI000841,ORD043559,PROD00055,3,230529
OI000842,ORD028140,PROD00777,2,12994
OI000843,ORD085575,PROD00690,3,248151
OI000844,ORD045395,PROD00100,3,18336
OI000845,ORD083073,PROD00019,4,348912
OI000846,ORD046141,PROD00364,1,28279
OI000847,ORD011796,PROD00026,3,87795
OI000848,ORD037983,PROD00486,4,81524
OI000849,ORD038834,PROD00863,2,142136
OI000850,ORD017533,PROD00889,3,186396
OI000851,ORD092016,PROD00943,4,72932
OI000852,ORD021396,PROD00034,1,99404
OI000853,ORD046225,PROD00250,4,396144
OI000854,ORD087771,PROD00185,1,7521
OI000855,ORD018557,PROD00299,3,13611
OI000856,ORD024948,PROD00151,3,226464
OI000857,ORD026380,PROD00332,4,23024
OI000858,ORD092715,PROD00394,4,112964
OI000859,ORD057454,PROD00755,2,32568
OI000860,ORD006862,PROD00009,3,127161
OI000861,ORD032892,PROD00827,1,34842
OI000862,ORD029997,PROD00849,3,51519
OI000863,ORD075243,PROD00844,2,81770
OI000864,ORD080338,PROD00064,2,62896
OI000865,ORD073050,PROD00583,1,49245
OI000866,ORD039116,PROD00564,4,396736
OI000867,ORD052527,PROD00088,3,177846
OI000868,ORD083831,PROD00746,3,229068
OI000869,ORD042198,PROD00911,3,197199
OI000870,ORD040095,PROD00290,3,128355
OI000871,ORD048532,PROD00754,2,150308
OI000872,ORD065153,PROD00491,4,114808
OI000873,ORD068007,PROD00644,4,119300
OI000874,ORD098685,PROD00289,4,152668
OI000875,ORD033095,PROD00552,1,61658
OI000876,ORD040907,PROD00498,3,76593
OI000877,ORD089709,PROD00437,1,24122
OI000878,ORD017578,PROD00761,1,45353
OI000879,ORD060180,PROD00052,4,90172
OI000880,ORD034263,PROD00922,2,140604
OI000881,ORD072893,PROD00769,1,14572
OI000882,ORD065316,PROD00467,1,28480
OI000883,ORD000182,PROD00032,4,293588
OI000884,ORD052603,PROD00397,1,97459
OI000885,ORD076493,PROD00068,4,131516
OI000886,ORD083869,PROD00612,2,29342
OI000887,ORD054181,PROD00552,1,61658
OI000888,ORD044843,PROD00265,2,82846
OI000889,ORD061106,PROD00609,4,222532
OI000890,ORD013581,PROD00512,3,23664
OI000891,ORD058990,PROD00454,3,32202
OI000892,ORD060695,PROD00544,1,77460
OI000893,ORD002626,PROD00400,2,195278
OI000894,ORD038131,PROD00409,2,197646
OI000895,ORD035720,PROD00803,2,189896
OI000896,ORD017394,PROD00910,4,275092
OI000897,ORD038350,PROD00154,1,34184
OI000898,ORD029842,PROD00896,1,18574
OI000899,ORD076360,PROD00814,2,134510
OI000900,ORD089329,PROD00853,2,28778
OI000901,ORD030785,PROD00317,1,94131
OI000902,ORD074456,PROD00565,2,78342
OI000903,ORD009293,PROD00912,4,308172
OI000904,ORD014291,PROD00522,4,193820
OI000905,ORD040858,PROD00844,4,163540
OI000906,ORD057643,PROD00881,1,29400
OI000907,ORD070547,PROD00604,4,112576
OI000908,ORD051784,PROD00839,4,384576
OI000909,ORD006801,PROD00091,1,39410
OI000910,ORD056359,PROD00763,3,149733
OI000911,ORD073110,PROD00739,3,31074
OI000912,ORD039780,PROD00436,1,23277
OI000913,ORD089210,PROD00876,2,164024
OI000914,ORD014115,PROD00621,4,196032
OI000915,ORD012763,PROD00042,2,178504
OI000916,ORD082897,PROD00757,2,43442
OI000917,ORD012940,PROD00460,3,75663
OI000918,ORD091480,PROD00718,4,372636
OI000919,ORD019694,PROD00891,3,293856
OI000920,ORD035984,PROD00207,4,158528
OI000921,ORD013352,PROD00828,1,19775
OI000922,ORD015017,PROD00029,3,12642
OI000923,ORD004909,PROD00501,3,143352
OI000924,ORD098842,PROD00084,4,98784
OI000925,ORD095223,PROD00231,2,196434
OI000926,ORD047166,PROD00281,4,23528
OI000927,ORD066841,PROD00307,4,101076
OI000928,ORD068525,PROD00537,3,71964
OI000929,ORD030704,PROD00344,3,44448
OI000930,ORD046168,PROD00380,4,223108
OI000931,ORD093501,PROD00354,2,63844
OI000932,ORD059670,PROD00263,1,91752
OI000933,ORD049828,PROD00903,4,203076
OI000934,ORD071452,PROD00906,1,48045
OI000935,ORD052645,PROD00375,2,144132
OI000936,ORD018610,PROD00994,4,321428
OI000937,ORD066263,PROD00086,1,64206
OI000938,ORD059413,PROD00925,4,269452
OI000939,ORD081311,PROD00437,4,96488
OI000940,ORD051253,PROD00501,2,95568
OI000941,ORD087093,PROD00637,2,134024
OI000942,ORD037022,PROD00755,1,16284
OI000943,ORD084676,PROD00396,2,13012
OI000944,ORD056546,PROD00674,3,57399
OI000945,ORD085272,PROD00123,2,127492
OI000946,ORD076014,PROD00052,3,67629
OI000947,ORD024849,PROD00946,2,113600
OI000948,ORD004590,PROD00937,2,62066
OI000949,ORD045084,PROD00055,2,153686
OI000950,ORD090197,PROD00647,1,56547
OI000951,ORD014366,PROD00769,2,29144
OI000952,ORD069155,PROD00233,1,19301
OI000953,ORD002936,PROD00629,2,183396
OI000954,ORD057169,PROD00850,2,61564
OI000955,ORD037171,PROD00017,2,121352
OI000956,ORD059332,PROD00759,1,78084
OI000957,ORD035280,PROD00679,4,56176
OI000958,ORD087943,PROD00612,3,44013
OI000959,ORD026901,PROD00733,1,62639
OI000960,ORD069637,PROD00702,2,129058
OI000961,ORD097258,PROD00620,2,188160
OI000962,ORD081493,PROD00532,1,47341
OI000963,ORD004932,PROD00195,1,98132
OI000964,ORD068539,PROD00881,3,88200
OI000965,ORD058839,PROD00971,2,190172
OI000966,ORD001711,PROD00006,1,79234
OI000967,ORD014283,PROD00783,4,338520
OI000968,ORD029959,PROD00940,1,11083
OI000969,ORD059754,PROD00283,4,337712
OI000970,ORD000819,PROD00135,4,284524
OI000971,ORD038704,PROD00883,3,273318
OI000972,ORD006145,PROD00625,4,223324
OI000973,ORD081726,PROD00144,1,88889
OI000974,ORD041818,PROD00472,3,192423
OI000975,ORD020310,PROD00071,2,107302
OI000976,ORD060256,PROD00391,4,284336
OI000977,ORD011653,PROD00563,4,239460
OI000978,ORD099790,PROD00811,1,37151
OI000979,ORD004133,PROD00442,3,68520
OI000980,ORD068541,PROD00352,1,17447
OI000981,ORD068165,PROD00999,3,197682
OI000982,ORD016926,PROD00341,4,124620
OI000983,ORD057535,PROD00616,4,345400
OI000984,ORD092331,PROD00926,2,119468
OI000985,ORD002626,PROD00018,3,220452
OI000986,ORD058619,PROD00147,2,104698
OI000987,ORD067248,PROD00802,4,20820
OI000988,ORD094928,PROD00751,3,254490
OI000989,ORD088102,PROD00060,3,282231
OI000990,ORD056213,PROD00193,3,266400
OI000991,ORD013615,PROD00476,2,6582
OI000992,ORD082623,PROD00995,1,84842
OI000993,ORD067852,PROD00691,3,29088
OI000994,ORD017211,PROD00528,4,370804
OI000995,ORD099776,PROD00198,3,88413
OI000996,ORD075974,PROD00504,2,45428
OI000997,ORD050530,PROD00514,1,89670
OI000998,ORD092557,PROD00050,2,187560
OI000999,ORD030283,PROD00730,4,313316
OI001000,ORD014760,PROD00016,2,11608
OI001001,ORD039694,PROD00623,2,26314
OI001002,ORD029378,PROD00497,4,28796
OI001003,ORD010437,PROD00684,4,147404
OI001004,ORD034391,PROD00397,3,292377
OI001005,ORD015019,PROD00449,2,1542
OI001006,ORD081533,PROD00006,4,316936
OI001007,ORD071558,PROD00466,2,28312
OI001008,ORD030870,PROD00891,1,97952
OI001009,ORD046483,PROD00336,2,60168
OI001010,ORD048503,PROD00641,3,252258
OI001011,ORD077473,PROD00769,4,58288
OI001012,ORD028500,PROD00256,3,32562
OI001013,ORD068478,PROD00231,2,196434
OI001014,ORD095566,PROD00237,1,97643
OI001015,ORD019188,PROD00529,1,30056
OI001016,ORD093112,PROD00059,2,45424
OI001017,ORD031074,PROD00219,3,208047
OI001018,ORD007257,PROD00553,1,86305
OI001019,ORD017504,PROD00876,1,82012
OI001020,ORD000442,PROD00710,4,144640
OI001021,ORD071233,PROD00976,1,51807
OI001022,ORD010899,PROD00260,1,56022
OI001023,ORD064764,PROD00909,2,28914
OI001024,ORD066548,PROD00619,2,46974
OI001025,ORD040777,PROD00826,2,524
OI001026,ORD016539,PROD00513,3,84546
OI001027,ORD001011,PROD00900,2,90664
OI001028,ORD020720,PROD00999,2,131788
OI001029,ORD064821,PROD00243,1,48704
OI001030,ORD088424,PROD00065,3,194496
OI001031,ORD069426,PROD00367,2,70724
OI001032,ORD098544,PROD00635,4,108576
OI001033,ORD004620,PROD00257,4,326148
OI001034,ORD035230,PROD00390,4,246752
OI001035,ORD030055,PROD00429,1,62049
OI001036,ORD093948,PROD00599,2,152744
OI001037,ORD087391,PROD00465,1,73030
OI001038,ORD077850,PROD00279,4,77076
OI001039,ORD046186,PROD00205,1,31107
OI001040,ORD072965,PROD00234,3,176028
OI001041,ORD077088,PROD00009,1,42387
OI001042,ORD088307,PROD00139,2,176608
OI001043,ORD081969,PROD00812,3,23508
OI001044,ORD055416,PROD00792,1,8099
OI001045,ORD099801,PROD00080,3,179967
OI001046,ORD033102,PROD00976,3,155421
OI001047,ORD007101,PROD00353,1,17020
OI001048,ORD047172,PROD00341,2,62310
OI001049,ORD001161,PROD00229,2,90426
OI001050,ORD023618,PROD00843,1,2743
OI001051,ORD063745,PROD00211,3,42930
OI001052,ORD009258,PROD00892,1,98976
OI001053,ORD066960,PROD00095,1,45479
OI001054,ORD077422,PROD00511,3,108972
OI001055,ORD093442,PROD00353,3,51060
OI001056,ORD088929,PROD00074,2,23326
OI001057,ORD081523,PROD00750,3,151164
OI001058,ORD084343,PROD00374,1,72246
OI001059,ORD099307,PROD00824,2,19314
OI001060,ORD018346,PROD00440,3,289260
OI001061,ORD069709,PROD00275,1,76659
OI001062,ORD076864,PROD00546,1,97761
OI001063,ORD074874,PROD00727,3,207078
OI001064,ORD028565,PROD00363,1,33713
OI001065,ORD093987,PROD00342,3,113355
OI001066,ORD081434,PROD00551,3,234420
OI001067,ORD038474,PROD00939,2,144310
OI001068,ORD014068,PROD00088,1,59282
OI001069,ORD017348,PROD00744,3,86862
OI001070,ORD097986,PROD00689,2,47724
OI001071,ORD012366,PROD00763,4,199644
OI001072,ORD005418,PROD00035,1,25526
OI001073,ORD037146,PROD00571,4,231864
OI001074,ORD083027,PROD00722,1,16129
OI001075,ORD013436,PROD00307,1,25269
OI001076,ORD097147,PROD00832,4,130764
OI001077,ORD021096,PROD00391,1,71084
OI001078,ORD090943,PROD00822,2,75162
OI001079,ORD002228,PROD00195,1,98132
OI001080,ORD004248,PROD00529,4,120224
OI001081,ORD075109,PROD00883,2,182212
OI001082,ORD091690,PROD00562,2,34506
OI001083,ORD095168,PROD00668,2,153930
OI001084,ORD029114,PROD00226,1,56649
OI001085,ORD017521,PROD00168,3,284940
OI001086,ORD064780,PROD00217,3,217020
OI001087,ORD024137,PROD00152,4,126004
OI001088,ORD094473,PROD00062,3,107193
OI001089,ORD035292,PROD00699,4,239584
OI001090,ORD077111,PROD00594,1,84180
OI001091,ORD034935,PROD00188,1,17827
OI001092,ORD036672,PROD00756,1,33887
OI001093,ORD006633,PROD00242,4,171712
OI001094,ORD083783,PROD00225,2,29168
OI001095,ORD060011,PROD00983,3,64452
OI001096,ORD022075,PROD00387,1,59574
OI001097,ORD070644,PROD00668,2,153930
OI001098,ORD052884,PROD00259,4,292328
OI001099,ORD052006,PROD00730,2,156658
OI001100,ORD036874,PROD00829,4,296388
OI001101,ORD098905,PROD00980,2,115856
OI001102,ORD060085,PROD00407,1,41879
OI001103,ORD014306,PROD00312,3,135399
OI001104,ORD051159,PROD00882,1,24359
OI001105,ORD098580,PROD00274,3,14985
OI001106,ORD075027,PROD00010,1,79016
OI001107,ORD085727,PROD00943,3,54699
OI001108,ORD036145,PROD00024,1,39982
OI001109,ORD068412,PROD00591,3,280713
OI001110,ORD046342,PROD00874,4,116620
OI001111,ORD051628,PROD00812,2,15672
OI001112,ORD024429,PROD00139,2,176608
OI001113,ORD050578,PROD00742,1,95047
OI001114,ORD043664,PROD00751,1,84830
OI001115,ORD078009,PROD00600,3,113229
OI001116,ORD045088,PROD00131,3,74133
OI001117,ORD035800,PROD00822,4,150324
OI001118,ORD051004,PROD00544,3,232380
OI001119,ORD023450,PROD00822,2,75162
OI001120,ORD006512,PROD00456,1,22520
OI001121,ORD057680,PROD00864,4,82976
OI001122,ORD088349,PROD00405,2,134036
OI001123,ORD025255,PROD00894,2,143614
OI001124,ORD001312,PROD00414,4,129884
OI001125,ORD041941,PROD00016,2,11608
OI001126,ORD095888,PROD00683,2,30958
OI001127,ORD041652,PROD00340,3,274035
OI001128,ORD063061,PROD00057,3,76911
OI001129,ORD070219,PROD00868,1,97339
OI001130,ORD062096,PROD00972,3,7953
OI001131,ORD018172,PROD00761,3,136059
OI001132,ORD042985,PROD00692,4,73652
OI001133,ORD087556,PROD00739,1,10358
OI001134,ORD070633,PROD00703,3,185181
OI001135,ORD089673,PROD00590,4,308284
OI001136,ORD052542,PROD00174,4,273952
OI001137,ORD007040,PROD00625,3,167493
OI001138,ORD028010,PROD00032,3,220191
OI001139,ORD065606,PROD00890,4,302060
OI001140,ORD040709,PROD00992,1,85545
OI001141,ORD043668,PROD00567,4,38412
OI001142,ORD030974,PROD00535,2,157830
OI001143,ORD068826,PROD00236,4,213852
OI001144,ORD053961,PROD00443,1,59453
OI001145,ORD057110,PROD00976,3,155421
OI001146,ORD076198,PROD00953,3,67089
OI001147,ORD066098,PROD00509,4,377576
OI001148,ORD063935,PROD00972,2,5302
OI001149,ORD074745,PROD00710,2,72320
OI001150,ORD006692,PROD00033,2,193504
OI001151,ORD014640,PROD00952,3,245748
OI001152,ORD022831,PROD00973,4,288188
OI001153,ORD015234,PROD00807,3,128763
OI001154,ORD015482,PROD00895,2,47162
OI001155,ORD040013,PROD00542,2,193636
OI001156,ORD030744,PROD00876,3,246036
OI001157,ORD062148,PROD00694,2,47610
OI001158,ORD037370,PROD00437,1,24122
OI001159,ORD094254,PROD00067,2,9720
OI001160,ORD015596,PROD00465,1,73030
OI001161,ORD031793,PROD00424,4,399812
OI001162,ORD039722,PROD00427,2,152946
OI001163,ORD022200,PROD00756,1,33887
OI001164,ORD039617,PROD00322,2,156644
OI001165,ORD057776,PROD00727,3,207078
OI001166,ORD020330,PROD00924,4,68376
OI001167,ORD047349,PROD00266,4,75408
OI001168,ORD045907,PROD00350,2,142816
OI001169,ORD006506,PROD00273,4,367912
OI001170,ORD093825,PROD00373,4,371688
OI001171,ORD070813,PROD00989,3,237471
OI001172,ORD008828,PROD00265,2,82846
OI001173,ORD013907,PROD00048,3,250380
OI001174,ORD031456,PROD00720,1,11105
OI001175,ORD003511,PROD00881,2,58800
OI001176,ORD006976,PROD00040,2,104048
OI001177,ORD010951,PROD00610,1,82666
OI001178,ORD058778,PROD00870,2,36844
OI001179,ORD083231,PROD00786,3,250407
OI001180,ORD090335,PROD00628,1,44738
OI001181,ORD059386,PROD00531,3,16617
OI001182,ORD079547,PROD00545,4,204316
OI001183,ORD020266,PROD00835,1,7996
OI001184,ORD077019,PROD00405,2,134036
OI001185,ORD072921,PROD00704,1,33948
OI001186,ORD089844,PROD00067,2,9720
OI001187,ORD072050,PROD00596,1,77894
OI001188,ORD025719,PROD00038,3,4401
OI001189,ORD075096,PROD00475,2,65768
OI001190,ORD019690,PROD00985,4,163784
OI001191,ORD074343,PROD00173,4,309324
OI001192,ORD073857,PROD00818,3,70056
OI001193,ORD015162,PROD00252,2,58856
OI001194,ORD034360,PROD00697,4,314980
OI001195,ORD067656,PROD00451,3,124572
OI001196,ORD038876,PROD00566,3,208857
OI001197,ORD076730,PROD00778,2,196018
OI001198,ORD041556,PROD00898,1,55818
OI001199,ORD090163,PROD00571,3,173898
OI001200,ORD063963,PROD00043,2,55646
OI001201,ORD050168,PROD00745,2,12712
