payment_id,order_id,payment_method,payment_status,amount
PAY000547,ORD000547,Net Banking,Completed,501511.0
PAY000548,ORD000548,Debit Card,Completed,746600.0
PAY000549,ORD000549,Debit Card,Completed,121146.0
PAY000550,ORD000550,Net Banking,Completed,18137.0
PAY000551,ORD000551,Net Banking,Completed,57399.0
PAY000552,ORD000552,Wallet,Completed,264249.0
PAY000553,ORD000553,Debit Card,Completed,339429.0
PAY000554,ORD000554,Net Banking,Failed,
PAY000555,ORD000555,UPI,Completed,594874.0
PAY000556,ORD000556,Wallet,Completed,
PAY000557,ORD000557,Credit Card,Completed,63537.0
PAY000558,ORD000558,Debit Card,Completed,237128.0
PAY000559,ORD000559,Net Banking,Failed,64712.0
PAY000560,ORD000560,Net Banking,Completed,308284.0
PAY000561,ORD000561,Debit Card,Pending,482906.0
PAY000562,ORD000562,Debit Card,Completed,544044.0
PAY000563,ORD000563,Wallet,Completed,391616.0
PAY000564,ORD000564,Debit Card,Completed,357995.0
PAY000565,ORD000565,Net Banking,Completed,
PAY000566,ORD000566,Credit Card,Pending,
PAY000567,ORD000567,Net Banking,Failed,
PAY000568,ORD000568,Net Banking,Failed,326830.0
PAY000569,ORD000569,Credit Card,Completed,97618.0
PAY000570,ORD000570,UPI,Failed,742521.0
PAY000571,ORD000571,Credit Card,Completed,558513.0
PAY000572,ORD000572,Debit Card,Completed,344946.0
PAY000573,ORD000573,Credit Card,Completed,225991.0
PAY000574,ORD000574,UPI,Completed,283197.0
PAY000575,ORD000575,Wallet,Completed,35362.0
PAY000576,ORD000576,Debit Card,Completed,97133.0
PAY000577,ORD000577,Net Banking,Completed,272817.0
PAY000578,ORD000578,Net Banking,Failed,394293.0
PAY000579,ORD000579,Wallet,Failed,
PAY000580,ORD000580,UPI,Completed,58610.0
PAY000581,ORD000581,Debit Card,Completed,74097.0
PAY000582,ORD000582,UPI,Completed,374872.0
PAY000583,ORD000583,UPI,Completed,68692.0
PAY000584,ORD000584,UPI,Completed,52628.0
PAY000585,ORD000585,Net Banking,Completed,286016.0
PAY000586,ORD000586,Net Banking,Completed,
PAY000587,ORD000587,Debit Card,Failed,14391.0
PAY000588,ORD000588,Net Banking,Completed,
PAY000589,ORD000589,Wallet,Completed,313537.0
PAY000590,ORD000590,Wallet,Completed,316106.0
PAY000591,ORD000591,Wallet,Completed,196689.0
PAY000592,ORD000592,Net Banking,Completed,
PAY000593,ORD000593,Credit Card,Completed,104048.0
PAY000594,ORD000594,UPI,Completed,454456.0
PAY000595,ORD000595,Wallet,Pending,178359.0
PAY000596,ORD000596,UPI,Completed,
PAY000597,ORD000597,UPI,Completed,32715.0
PAY000598,ORD000598,Wallet,Completed,111683.0
PAY000599,ORD000599,Wallet,Failed,75664.0
PAY000600,ORD000600,Debit Card,Completed,151140.0
PAY000601,ORD000601,Debit Card,Completed,868294.0
PAY000602,ORD000602,Net Banking,Completed,127260.0
PAY000603,ORD000603,Net Banking,Completed,1106235.0
PAY000604,ORD000604,Net Banking,Completed,
PAY000605,ORD000605,Debit Card,Completed,109448.0
PAY000606,ORD000606,Debit Card,Completed,
PAY000607,ORD000607,UPI,Completed,544144.0
PAY000608,ORD000608,UPI,Completed,
PAY000609,ORD000609,Net Banking,Failed,33274.0
PAY000610,ORD000610,UPI,Completed,294864.0
PAY000611,ORD000611,Debit Card,Completed,
PAY000612,ORD000612,Credit Card,Pending,74898.0
PAY000613,ORD000613,Credit Card,Completed,
PAY000614,ORD000614,Credit Card,Completed,
PAY000615,ORD000615,Wallet,Completed,374216.0
PAY000616,ORD000616,Credit Card,Completed,
PAY000617,ORD000617,Net Banking,Completed,
PAY000618,ORD000618,Net Banking,Completed,145404.0
PAY000619,ORD000619,Credit Card,Completed,332008.0
PAY000620,ORD000620,Debit Card,Completed,89197.0
PAY000621,ORD000621,Wallet,Completed,838489.0
PAY000622,ORD000622,Net Banking,Completed,289830.0
PAY000623,ORD000623,Debit Card,Completed,
PAY000624,ORD000624,Debit Card,Completed,352485.0
PAY000625,ORD000625,Debit Card,Completed,138040.0
PAY000626,ORD000626,Wallet,Completed,497333.0
PAY000627,ORD000627,Debit Card,Failed,116326.0
PAY000628,ORD000628,Debit Card,Failed,625849.0
PAY000629,ORD000629,Credit Card,Completed,276177.0
PAY000630,ORD000630,Debit Card,Completed,276486.0
PAY000631,ORD000631,UPI,Completed,
PAY000632,ORD000632,UPI,Completed,491649.0
PAY000633,ORD000633,Net Banking,Completed,73961.0
PAY000634,ORD000634,UPI,Completed,
PAY000635,ORD000635,Wallet,Completed,374051.0
PAY000636,ORD000636,Net Banking,Completed,759698.0
PAY000637,ORD000637,Net Banking,Completed,184080.0
PAY000638,ORD000638,Debit Card,Completed,172930.0
PAY000639,ORD000639,Net Banking,Completed,427017.0
PAY000640,ORD000640,UPI,Completed,139342.0
PAY000641,ORD000641,Credit Card,Completed,
PAY000642,ORD000642,Debit Card,Completed,952042.0
PAY000643,ORD000643,Credit Card,Completed,144094.0
PAY000644,ORD000644,UPI,Completed,169448.0
PAY000645,ORD000645,Net Banking,Completed,41721.0
PAY000646,ORD000646,Debit Card,Completed,412053.0
PAY000647,ORD000647,Debit Card,Completed,297702.0
PAY000648,ORD000648,Debit Card,Completed,180128.0
PAY000649,ORD000649,Wallet,Completed,22156.0
PAY000650,ORD000650,Debit Card,Completed,276400.0
PAY000651,ORD000651,Debit Card,Completed,20430.0
PAY000652,ORD000652,Credit Card,Failed,
PAY000653,ORD000653,Debit Card,Completed,
PAY000654,ORD000654,Wallet,Completed,
PAY000655,ORD000655,UPI,Completed,
PAY000656,ORD000656,Net Banking,Completed,200205.0
PAY000657,ORD000657,Net Banking,Completed,157142.0
PAY000658,ORD000658,Debit Card,Completed,410450.0
PAY000659,ORD000659,UPI,Completed,
PAY000660,ORD000660,UPI,Failed,101758.0
PAY000661,ORD000661,Credit Card,Completed,18012.0
PAY000662,ORD000662,Wallet,Completed,160730.0
PAY000663,ORD000663,Net Banking,Completed,66922.0
PAY000664,ORD000664,Net Banking,Completed,232778.0
PAY000665,ORD000665,Net Banking,Completed,448383.0
PAY000666,ORD000666,Debit Card,Failed,33249.0
PAY000667,ORD000667,Wallet,Completed,
PAY000668,ORD000668,Net Banking,Completed,75032.0
PAY000669,ORD000669,UPI,Completed,429314.0
PAY000670,ORD000670,Wallet,Completed,69900.0
PAY000671,ORD000671,Net Banking,Completed,185356.0
PAY000672,ORD000672,Net Banking,Failed,
PAY000673,ORD000673,Debit Card,Completed,431010.0
PAY000674,ORD000674,Debit Card,Completed,7079.0
PAY000675,ORD000675,Credit Card,Completed,
PAY000676,ORD000676,Net Banking,Completed,282582.0
PAY000677,ORD000677,Wallet,Completed,232420.0
PAY000678,ORD000678,Net Banking,Completed,113229.0
PAY000679,ORD000679,Debit Card,Completed,20412.0
PAY000680,ORD000680,Net Banking,Completed,
PAY000681,ORD000681,Wallet,Completed,100293.0
PAY000682,ORD000682,Debit Card,Completed,193900.0
PAY000683,ORD000683,Debit Card,Completed,226294.0
PAY000684,ORD000684,Credit Card,Completed,97716.0
PAY000685,ORD000685,Net Banking,Completed,188970.0
PAY000686,ORD000686,Debit Card,Completed,108816.0
PAY000687,ORD000687,UPI,Completed,495222.0
PAY000688,ORD000688,Credit Card,Completed,
PAY000689,ORD000689,Credit Card,Completed,333828.0
PAY000690,ORD000690,UPI,Completed,375884.0
PAY000691,ORD000691,Net Banking,Completed,1131545.0
PAY000692,ORD000692,Net Banking,Completed,17447.0
PAY000693,ORD000693,Debit Card,Completed,198178.0
PAY000694,ORD000694,Wallet,Completed,159240.0
PAY000695,ORD000695,UPI,Completed,202522.0
PAY000696,ORD000696,Wallet,Completed,289811.0
PAY000697,ORD000697,UPI,Failed,
PAY000698,ORD000698,Net Banking,Completed,188283.0
PAY000699,ORD000699,Net Banking,Completed,21484.0
PAY000700,ORD000700,Debit Card,Completed,232079.0
PAY000701,ORD000701,Net Banking,Completed,
PAY000702,ORD000702,Debit Card,Completed,245297.0
PAY000703,ORD000703,UPI,Completed,969371.0
PAY000704,ORD000704,Debit Card,Completed,375789.0
PAY000705,ORD000705,UPI,Completed,186396.0
PAY000706,ORD000706,UPI,Completed,245748.0
PAY000707,ORD000707,Net Banking,Completed,156016.0
PAY000708,ORD000708,Net Banking,Completed,320706.0
PAY000709,ORD000709,Credit Card,Completed,840794.0
PAY000710,ORD000710,Debit Card,Completed,
PAY000711,ORD000711,Credit Card,Completed,138168.0
PAY000712,ORD000712,Net Banking,Completed,93099.0
PAY000713,ORD000713,Debit Card,Completed,446708.0
PAY000714,ORD000714,UPI,Failed,177772.0
PAY000715,ORD000715,Debit Card,Completed,68156.0
PAY000716,ORD000716,Credit Card,Failed,128412.0
PAY000717,ORD000717,Net Banking,Completed,436401.0
PAY000718,ORD000718,UPI,Completed,258691.0
PAY000719,ORD000719,Net Banking,Completed,219782.0
PAY000720,ORD000720,Wallet,Completed,
PAY000721,ORD000721,UPI,Completed,443853.0
PAY000722,ORD000722,Debit Card,Completed,207060.0
PAY000723,ORD000723,UPI,Completed,
PAY000724,ORD000724,Debit Card,Completed,214896.0
PAY000725,ORD000725,Debit Card,Completed,
PAY000726,ORD000726,Net Banking,Completed,439139.0
PAY000727,ORD000727,Wallet,Completed,248972.0
PAY000728,ORD000728,Net Banking,Completed,140884.0
PAY000729,ORD000729,Net Banking,Completed,118576.0
PAY000730,ORD000730,Debit Card,Failed,283633.0
PAY000731,ORD000731,Wallet,Completed,
PAY000732,ORD000732,Wallet,Completed,
PAY000733,ORD000733,Wallet,Completed,614984.0
PAY000734,ORD000734,UPI,Completed,195432.0
PAY000735,ORD000735,Wallet,Completed,245728.0
PAY000736,ORD000736,UPI,Failed,179748.0
PAY000737,ORD000737,Debit Card,Completed,516369.0
PAY000738,ORD000738,UPI,Completed,
PAY000739,ORD000739,Wallet,Completed,272432.0
PAY000740,ORD000740,Debit Card,Completed,62639.0
PAY000741,ORD000741,UPI,Completed,107966.0
PAY000742,ORD000742,Credit Card,Completed,43196.0
PAY000743,ORD000743,Wallet,Completed,178310.0
PAY000744,ORD000744,Credit Card,Completed,530456.0
PAY000745,ORD000745,UPI,Completed,40885.0
PAY000746,ORD000746,UPI,Completed,691394.0
PAY000747,ORD000747,Wallet,Completed,133534.0
PAY000748,ORD000748,Credit Card,Completed,
PAY000749,ORD000749,Credit Card,Completed,247593.0
PAY000750,ORD000750,Credit Card,Completed,198433.0
PAY000751,ORD000751,UPI,Completed,
PAY000752,ORD000752,Credit Card,Completed,
PAY000753,ORD000753,UPI,Pending,413391.0
PAY000754,ORD000754,Credit Card,Completed,
PAY000755,ORD000755,Debit Card,Completed,
PAY000756,ORD000756,Net Banking,Completed,558641.0
PAY000757,ORD000757,Credit Card,Completed,414910.0
PAY000758,ORD000758,Net Banking,Failed,25221.0
PAY000759,ORD000759,UPI,Completed,343245.0
PAY000760,ORD000760,Net Banking,Completed,170142.0
PAY000761,ORD000761,Credit Card,Completed,49204.0
PAY000762,ORD000762,Wallet,Completed,
PAY000763,ORD000763,Debit Card,Completed,
PAY000764,ORD000764,Net Banking,Completed,482388.0
PAY000765,ORD000765,UPI,Completed,621956.0
PAY000766,ORD000766,Wallet,Completed,49422.0
PAY000767,ORD000767,Credit Card,Completed,215140.0
PAY000768,ORD000768,Credit Card,Completed,
PAY000769,ORD000769,Credit Card,Completed,274214.0
PAY000770,ORD000770,Wallet,Completed,441758.0
PAY000771,ORD000771,Net Banking,Completed,
PAY000772,ORD000772,Net Banking,Completed,
PAY000773,ORD000773,Credit Card,Completed,336344.0
PAY000774,ORD000774,UPI,Completed,333848.0
PAY000775,ORD000775,Wallet,Failed,416947.0
PAY000776,ORD000776,Net Banking,Completed,196025.0
PAY000777,ORD000777,UPI,Completed,81328.0
PAY000778,ORD000778,Net Banking,Failed,404549.0
PAY000779,ORD000779,Wallet,Completed,285474.0
PAY000780,ORD000780,Credit Card,Completed,
PAY000781,ORD000781,Debit Card,Completed,
PAY000782,ORD000782,Wallet,Completed,358256.0
PAY000783,ORD000783,Credit Card,Completed,
PAY000784,ORD000784,Net Banking,Completed,586894.0
PAY000785,ORD000785,Debit Card,Completed,37616.0
PAY000786,ORD000786,Wallet,Completed,185986.0
PAY000787,ORD000787,Debit Card,Completed,
PAY000788,ORD000788,Net Banking,Completed,199343.0
PAY000789,ORD000789,Net Banking,Completed,
PAY000790,ORD000790,Debit Card,Completed,177306.0
PAY000791,ORD000791,Net Banking,Completed,98274.0
PAY000792,ORD000792,Wallet,Completed,138292.0
PAY000793,ORD000793,Net Banking,Completed,288443.0
PAY000794,ORD000794,Wallet,Completed,55818.0
PAY000795,ORD000795,Credit Card,Completed,108480.0
PAY000796,ORD000796,Credit Card,Pending,
PAY000797,ORD000797,Net Banking,Completed,178290.0
PAY000798,ORD000798,UPI,Failed,276658.0
PAY000799,ORD000799,UPI,Completed,
PAY000800,ORD000800,Debit Card,Completed,
PAY000801,ORD000801,UPI,Completed,
PAY000802,ORD000802,Debit Card,Completed,
PAY000803,ORD000803,Debit Card,Completed,
PAY000804,ORD000804,Wallet,Completed,303145.0
PAY000805,ORD000805,Wallet,Pending,92673.0
PAY000806,ORD000806,UPI,Completed,299960.0
PAY000807,ORD000807,Wallet,Completed,188154.0
PAY000808,ORD000808,Net Banking,Completed,96688.0
PAY000809,ORD000809,UPI,Completed,172971.0
PAY000810,ORD000810,UPI,Completed,47622.0
PAY000811,ORD000811,Debit Card,Pending,64456.0
PAY000812,ORD000812,Net Banking,Failed,103809.0
PAY000813,ORD000813,UPI,Completed,
PAY000814,ORD000814,Net Banking,Failed,341377.0
PAY000815,ORD000815,Wallet,Failed,311223.0
PAY000816,ORD000816,Credit Card,Completed,63537.0
PAY000817,ORD000817,Credit Card,Completed,167562.0
PAY000818,ORD000818,Debit Card,Completed,435172.0
PAY000819,ORD000819,UPI,Completed,284524.0
PAY000820,ORD000820,Credit Card,Completed,653544.0
PAY000821,ORD000821,Debit Card,Completed,501043.0
PAY000822,ORD000822,UPI,Completed,222876.0
PAY000823,ORD000823,Net Banking,Completed,
PAY000824,ORD000824,Debit Card,Pending,25988.0
PAY000825,ORD000825,Net Banking,Completed,216220.0
PAY000826,ORD000826,Credit Card,Failed,119576.0
PAY000827,ORD000827,Net Banking,Completed,176436.0
PAY000828,ORD000828,Wallet,Completed,743246.0
PAY000829,ORD000829,Wallet,Completed,30168.0
PAY000830,ORD000830,Wallet,Completed,135108.0
PAY000831,ORD000831,UPI,Completed,259415.0
PAY000832,ORD000832,Wallet,Failed,
PAY000833,ORD000833,UPI,Completed,57594.0
PAY000834,ORD000834,UPI,Completed,342228.0
PAY000835,ORD000835,Credit Card,Failed,8225.0
PAY000836,ORD000836,Wallet,Completed,66686.0
PAY000837,ORD000837,Debit Card,Completed,206233.0
PAY000838,ORD000838,Net Banking,Completed,146616.0
PAY000839,ORD000839,Wallet,Completed,21237.0
PAY000840,ORD000840,Debit Card,Completed,391163.0
PAY000841,ORD000841,Credit Card,Completed,525736.0
PAY000842,ORD000842,Debit Card,Completed,334534.0
PAY000843,ORD000843,Net Banking,Completed,296912.0
PAY000844,ORD000844,UPI,Completed,
PAY000845,ORD000845,UPI,Completed,
PAY000846,ORD000846,Net Banking,Completed,259735.0
PAY000847,ORD000847,UPI,Completed,500982.0
PAY000848,ORD000848,Wallet,Completed,
PAY000849,ORD000849,Net Banking,Completed,109434.0
PAY000850,ORD000850,UPI,Completed,
PAY000851,ORD000851,Credit Card,Completed,663415.0
PAY000852,ORD000852,Net Banking,Completed,296089.0
PAY000853,ORD000853,Debit Card,Completed,
PAY000854,ORD000854,Debit Card,Completed,174315.0
PAY000855,ORD000855,Credit Card,Completed,415216.0
PAY000856,ORD000856,Debit Card,Completed,182593.0
PAY000857,ORD000857,Debit Card,Failed,37587.0
PAY000858,ORD000858,Credit Card,Completed,182558.0
PAY000859,ORD000859,Net Banking,Completed,100776.0
PAY000860,ORD000860,Wallet,Completed,236442.0
PAY000861,ORD000861,Net Banking,Completed,163594.0
PAY000862,ORD000862,Wallet,Completed,99216.0
PAY000863,ORD000863,UPI,Completed,387175.0
PAY000864,ORD000864,Debit Card,Completed,134024.0
PAY000865,ORD000865,UPI,Completed,241626.0
PAY000866,ORD000866,Wallet,Failed,
PAY000867,ORD000867,UPI,Completed,
PAY000868,ORD000868,Credit Card,Completed,161938.0
PAY000869,ORD000869,Debit Card,Completed,125622.0
PAY000870,ORD000870,UPI,Failed,
PAY000871,ORD000871,Wallet,Completed,463771.0
PAY000872,ORD000872,Wallet,Completed,410838.0
PAY000873,ORD000873,Wallet,Completed,37743.0
PAY000874,ORD000874,Debit Card,Completed,192798.0
PAY000875,ORD000875,Debit Card,Completed,67363.0
PAY000876,ORD000876,Wallet,Completed,
PAY000877,ORD000877,Wallet,Completed,510137.0
PAY000878,ORD000878,Debit Card,Completed,
PAY000879,ORD000879,Wallet,Completed,512240.0
PAY000880,ORD000880,Credit Card,Completed,21753.0
PAY000881,ORD000881,Wallet,Completed,
PAY000882,ORD000882,Debit Card,Completed,418884.0
PAY000883,ORD000883,Net Banking,Completed,
PAY000884,ORD000884,Wallet,Completed,
PAY000885,ORD000885,UPI,Failed,
PAY000886,ORD000886,Wallet,Completed,133382.0
PAY000887,ORD000887,Debit Card,Completed,273465.0
PAY000888,ORD000888,UPI,Completed,78084.0
PAY000889,ORD000889,Wallet,Completed,690167.0
PAY000890,ORD000890,Wallet,Completed,48858.0
PAY000891,ORD000891,Wallet,Completed,
PAY000892,ORD000892,Net Banking,Failed,
PAY000893,ORD000893,Debit Card,Completed,
PAY000894,ORD000894,Wallet,Failed,33993.0
PAY000895,ORD000895,UPI,Failed,81671.0
PAY000896,ORD000896,Credit Card,Completed,288435.0
PAY000897,ORD000897,Net Banking,Completed,430772.0
PAY000898,ORD000898,Debit Card,Completed,53342.0
PAY000899,ORD000899,Wallet,Completed,433782.0
PAY000900,ORD000900,Debit Card,Completed,146439.0
PAY000901,ORD000901,Credit Card,Completed,20840.0
PAY000902,ORD000902,Wallet,Completed,
PAY000903,ORD000903,Credit Card,Pending,35398.0
PAY000904,ORD000904,Debit Card,Pending,
PAY000905,ORD000905,Credit Card,Completed,493760.0
PAY000906,ORD000906,Debit Card,Completed,460004.0
PAY000907,ORD000907,Wallet,Completed,
PAY000908,ORD000908,Wallet,Completed,
PAY000909,ORD000909,Net Banking,Completed,48455.0
PAY000910,ORD000910,Credit Card,Completed,123036.0
PAY000911,ORD000911,UPI,Failed,231642.0
PAY000912,ORD000912,Credit Card,Completed,267756.0
PAY000913,ORD000913,Net Banking,Completed,
PAY000914,ORD000914,Wallet,Completed,221009.0
PAY000915,ORD000915,Net Banking,Pending,177574.0
PAY000916,ORD000916,UPI,Completed,
PAY000917,ORD000917,Credit Card,Completed,489118.0
PAY000918,ORD000918,Net Banking,Completed,816018.0
PAY000919,ORD000919,Net Banking,Completed,225015.0
PAY000920,ORD000920,Credit Card,Completed,64274.0
PAY000921,ORD000921,UPI,Completed,413775.0
PAY000922,ORD000922,Debit Card,Completed,
PAY000923,ORD000923,Net Banking,Completed,55732.0
PAY000924,ORD000924,Wallet,Completed,93720.0
PAY000925,ORD000925,Net Banking,Completed,265040.0
PAY000926,ORD000926,UPI,Completed,288690.0
PAY000927,ORD000927,Credit Card,Completed,417594.0
PAY000928,ORD000928,Net Banking,Completed,
PAY000929,ORD000929,Credit Card,Completed,
PAY000930,ORD000930,Debit Card,Completed,409747.0
PAY000931,ORD000931,Wallet,Failed,258822.0
PAY000932,ORD000932,UPI,Completed,52136.0
PAY000933,ORD000933,Debit Card,Completed,168762.0
PAY000934,ORD000934,Debit Card,Completed,75808.0
PAY000935,ORD000935,Credit Card,Completed,392528.0
PAY000936,ORD000936,Debit Card,Completed,437270.0
PAY000937,ORD000937,Net Banking,Completed,231558.0
PAY000938,ORD000938,Credit Card,Failed,
PAY000939,ORD000939,Credit Card,Completed,156072.0
PAY000940,ORD000940,Debit Card,Completed,172832.0
PAY000941,ORD000941,Debit Card,Completed,239775.0
PAY000942,ORD000942,UPI,Completed,73009.0
PAY000943,ORD000943,Credit Card,Completed,201765.0
PAY000944,ORD000944,UPI,Completed,336143.0
PAY000945,ORD000945,Credit Card,Completed,390356.0
PAY000946,ORD000946,Wallet,Completed,72688.0
PAY000947,ORD000947,Wallet,Pending,
PAY000948,ORD000948,Credit Card,Completed,387806.0
PAY000949,ORD000949,Debit Card,Completed,
PAY000950,ORD000950,Wallet,Completed,
PAY000951,ORD000951,Net Banking,Completed,437389.0
PAY000952,ORD000952,Credit Card,Completed,479185.0
PAY000953,ORD000953,Credit Card,Completed,40061.0
PAY000954,ORD000954,UPI,Failed,
PAY000955,ORD000955,Debit Card,Failed,553867.0
PAY000956,ORD000956,UPI,Failed,186087.0
PAY000957,ORD000957,Credit Card,Completed,
PAY000958,ORD000958,UPI,Completed,364842.0
PAY000959,ORD000959,UPI,Completed,67360.0
PAY000960,ORD000960,Net Banking,Completed,
PAY000961,ORD000961,Net Banking,Completed,
PAY000962,ORD000962,Credit Card,Completed,197238.0
PAY000963,ORD000963,Debit Card,Completed,282393.0
PAY000964,ORD000964,Debit Card,Completed,108445.0
PAY000965,ORD000965,Debit Card,Completed,
PAY000966,ORD000966,Credit Card,Completed,258324.0
PAY000967,ORD000967,Wallet,Failed,88203.0
PAY000968,ORD000968,Net Banking,Completed,518286.0
PAY000969,ORD000969,Wallet,Completed,112728.0
PAY000970,ORD000970,Wallet,Completed,5108.0
PAY000971,ORD000971,Net Banking,Completed,286824.0
PAY000972,ORD000972,Wallet,Completed,
PAY000973,ORD000973,Credit Card,Completed,375073.0
PAY000974,ORD000974,Credit Card,Failed,132248.0
PAY000975,ORD000975,Wallet,Completed,295986.0
PAY000976,ORD000976,Wallet,Failed,560706.0
PAY000977,ORD000977,Debit Card,Completed,
PAY000978,ORD000978,Debit Card,Completed,224417.0
PAY000979,ORD000979,Credit Card,Completed,
PAY000980,ORD000980,Credit Card,Completed,
